日期,中证1000,中证500,创业板指,沪深300
2024-08-27,-0.36863963567157676,-0.30461613970180124,-0.4143797357902429,-0.21326770355683722
2024-08-28,-0.36710076135629777,-0.3038854993507276,-0.4141096397764661,-0.2177515533715989
2024-08-29,-0.35691989733060936,-0.29493011209710984,-0.4103033136151766,-0.21984954818040414
2024-08-30,-0.3446236544830481,-0.2823670024798953,-0.39536004123822877,-0.20943595443840013
2024-09-02,-0.35832841327702813,-0.2966344136307987,-0.4120056071320344,-0.22286529670855415
2024-09-03,-0.3526822168760064,-0.2889619010163005,-0.40459487644695047,-0.22086184305264156
2024-09-04,-0.35574401048031457,-0.29118913820945846,-0.4052380569262163,-0.22592291278150212
2024-09-05,-0.35064582038904557,-0.28824889553142397,-0.4013803895679737,-0.22459169623061193
2024-09-06,-0.36176665772694416,-0.29809297175711214,-0.41157632280192247,-0.23087827826565077
2024-09-09,-0.3663955407018241,-0.3027751524859036,-0.4112067197439765,-0.24001680414248305
2024-09-10,-0.3646904622976642,-0.30269458899190815,-0.4108462984202099,-0.2393494940310782
2024-09-11,-0.3649125726852669,-0.3015795085577365,-0.4038271304406509,-0.24164049845942204
2024-09-12,-0.3673564664886121,-0.304414065792035,-0.4063191296113873,-0.24489069571768085
2024-09-13,-0.3752216715182026,-0.3114731480389472,-0.41268715960872493,-0.24803913984688242
2024-09-18,-0.37721130717845364,-0.3096305520282385,-0.41333592564294996,-0.2452392745656451
2024-09-19,-0.3654409148144868,-0.3007320913602397,-0.40836202720907455,-0.2392827296972756
2024-09-20,-0.3681192215057105,-0.30413589898154636,-0.41213981347995643,-0.2380893023543651
2024-09-23,-0.3673014379286905,-0.30470861446507025,-0.4144707879875218,-0.23530110000487947
2024-09-24,-0.34274951226036876,-0.2745578505907309,-0.3820228071981582,-0.20218192031361393
2024-09-25,-0.3365627703293933,-0.2680794968630359,-0.3719917243499552,-0.1903704646964247
2024-09-26,-0.3099653451733314,-0.23610340058384405,-0.3442162515700288,-0.1561463293302502
2024-09-27,-0.2728300994415769,-0.19534493983911805,-0.2786642933414102,-0.11845256697557571
2024-09-30,-0.19179711186560156,-0.11157137424366548,-0.16787224749303276,-0.043674228134085724
2024-10-08,-0.12198012550192505,-0.047781932937264626,-0.0243350004684596,0.0
2024-10-09,-0.18917037940740966,-0.11274331938673243,-0.1276984112501034,-0.07051351423870533
2024-10-10,-0.19948383862019003,-0.11966713911607618,-0.15340252305638657,-0.060691367831394394
2024-10-11,-0.23314543305140745,-0.1537099953060318,-0.19626515363929697,-0.08668253316266672
2024-10-14,-0.20497303303265213,-0.13246466870026585,-0.17540260852302902,-0.0692544966441313
2024-10-15,-0.22034485847792618,-0.15343979512369343,-0.2019595121484481,-0.09400663922963015
2024-10-16,-0.21792699953995154,-0.15521446596118127,-0.21957179987966569,-0.0997409785991209
2024-10-17,-0.22056583629933546,-0.1617268982943434,-0.22204524429591455,-0.10993043343334197
2024-10-18,-0.18604816339668373,-0.127535135769288,-0.16021536981748974,-0.0777384214200798
2024-10-21,-0.1703144122672322,-0.11760311725032713,-0.15438699624654528,-0.07539744989786645
