日期,中证1000,中证500,创业板指,沪深300
2024-09-13,0.17117046547288928,0.15301290645237778,0.1780732935692879,0.10016747066274784
2024-09-18,0.1702669773653325,0.1534967732763175,0.17805620307680906,0.10180470203493375
2024-09-19,0.18552902514628375,0.16138371464596638,0.1815248310378724,0.10620428561936199
2024-09-20,0.1762062295503918,0.15164466859537645,0.1771647790754489,0.10544622022024977
2024-09-23,0.1751801662211611,0.1514348783319876,0.17655458711244068,0.10701881018435162
2024-09-24,0.21714555121338264,0.21061903809604876,0.2608195772849486,0.18854863865952481
2024-09-25,0.2187575317878527,0.21206216371887146,0.26514595532869856,0.19455966511167821
2024-09-26,0.2554185697367759,0.25634805853060383,0.3005467823837719,0.2408700564717653
2024-09-27,0.3018633333633895,0.3017240006689583,0.4402521987776089,0.27784497128436036
2024-09-30,0.4705088415693114,0.4501924580578723,0.6611694984687871,0.3870580330348541
2024-10-08,0.5364013555340649,0.495543763807415,0.8492844387957481,0.4198547715506528
2024-10-09,0.6234372143957924,0.5726917489695903,0.9636945703206075,0.5095036642273338
2024-10-10,0.6187986624683186,0.5660393573928763,0.9649026246424702,0.5007673687972081
2024-10-11,0.645859901254837,0.5919712827659277,0.9947340448431641,0.5172280519782454
2024-10-14,0.6508119373980743,0.5927758877951423,0.9932351244231326,0.5153351034309881
2024-10-15,0.6591508323592206,0.6044965335039747,1.0075596899421337,0.5301429593360422
2024-10-16,0.6525278932462222,0.6002717388873131,1.0097647088883355,0.529472828384906
2024-10-17,0.651334689353263,0.6006354611686062,1.0105487957500403,0.5292007922196449
2024-10-18,0.6607622145521937,0.6091118077291391,1.032893413964653,0.5366971427758774
2024-10-21,0.6593888927400057,0.6080670585424643,1.033463719601119,0.535294923754452
2024-10-22,0.6571765573806823,0.6054534854770338,1.0317556846062066,0.5328935341116929
2024-10-23,0.6516118222435423,0.600769730518563,1.0299433987726985,0.5307050779409535
2024-10-24,0.6531104623077241,0.6045072872126191,1.0340047394959158,0.5359376270770801
2024-10-25,0.6531478234400354,0.604541660554405,1.03392734875233,0.5360054869846702
2024-10-28,0.6496154239607574,0.6011627802770647,1.033309271612403,0.5359237129304133
2024-10-29,0.6572335095378308,0.6058080335346963,1.0410257021574465,0.5402632488264262
